,trialid,sentnum,ianum,ia,lang,uniform_id,skip,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix,refix,reread
1010,6.0,7.0,110.0,in,en,en_83,0.0,140.0,140.0,140.0,1.0,1.0,0.0,0.0
1011,6.0,7.0,111.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,6.0,7.0,112.0,late,en,en_83,0.0,121.0,121.0,121.0,1.0,1.0,0.0,0.0
1013,6.0,7.0,113.0,nineteenth,en,en_83,0.0,135.0,391.0,391.0,2.0,2.0,1.0,0.0
1014,6.0,7.0,114.0,"century,",en,en_83,0.0,139.0,139.0,139.0,1.0,1.0,0.0,0.0
1015,6.0,7.0,115.0,monocles,en,en_83,0.0,207.0,207.0,207.0,1.0,1.0,0.0,0.0
1016,6.0,7.0,116.0,are,en,en_83,0.0,274.0,274.0,274.0,1.0,1.0,0.0,0.0
1017,6.0,7.0,117.0,rarely,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,6.0,7.0,118.0,worn,en,en_83,0.0,169.0,169.0,169.0,1.0,1.0,0.0,0.0
1019,6.0,7.0,119.0,today.,en,en_83,0.0,205.0,205.0,205.0,1.0,1.0,0.0,0.0
1020,6.0,8.0,120.0,This,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,6.0,8.0,121.0,is,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,6.0,8.0,122.0,due,en,en_83,0.0,205.0,205.0,205.0,1.0,1.0,0.0,0.0
1023,6.0,8.0,123.0,in,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,6.0,8.0,124.0,large,en,en_83,0.0,125.0,125.0,276.0,1.0,2.0,0.0,1.0
1025,6.0,8.0,125.0,part,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,6.0,8.0,126.0,to,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,6.0,8.0,127.0,advances,en,en_83,0.0,148.0,148.0,414.0,1.0,2.0,0.0,1.0
1028,6.0,8.0,128.0,in,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,6.0,8.0,129.0,"optometry,",en,en_83,0.0,332.0,332.0,332.0,1.0,1.0,0.0,0.0
1030,6.0,8.0,130.0,which,en,en_83,0.0,142.0,142.0,142.0,1.0,1.0,0.0,0.0
1031,6.0,8.0,131.0,allow,en,en_83,0.0,199.0,199.0,199.0,1.0,1.0,0.0,0.0
1032,6.0,8.0,132.0,for,en,en_83,0.0,119.0,119.0,119.0,1.0,1.0,0.0,0.0
1033,6.0,8.0,133.0,better,en,en_83,0.0,210.0,210.0,210.0,1.0,1.0,0.0,0.0
1034,6.0,8.0,134.0,measurement,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,6.0,8.0,135.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,6.0,8.0,136.0,refractive,en,en_83,0.0,219.0,219.0,219.0,1.0,1.0,0.0,0.0
1037,6.0,8.0,137.0,"error,",en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,6.0,8.0,138.0,so,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,6.0,8.0,139.0,that,en,en_83,0.0,167.0,167.0,167.0,1.0,1.0,0.0,0.0
1040,6.0,8.0,140.0,glasses,en,en_83,0.0,155.0,155.0,155.0,1.0,1.0,0.0,0.0
1041,6.0,8.0,141.0,and,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,6.0,8.0,142.0,contact,en,en_83,0.0,213.0,213.0,213.0,1.0,1.0,0.0,0.0
1043,6.0,8.0,143.0,lenses,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,6.0,8.0,144.0,can,en,en_83,0.0,206.0,206.0,206.0,1.0,1.0,0.0,0.0
1045,6.0,8.0,145.0,be,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,6.0,8.0,146.0,prescribed,en,en_83,0.0,161.0,161.0,161.0,1.0,1.0,0.0,0.0
1047,6.0,8.0,147.0,with,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,6.0,8.0,148.0,different,en,en_83,0.0,122.0,122.0,122.0,1.0,1.0,0.0,0.0
1049,6.0,8.0,149.0,strengths,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,6.0,8.0,150.0,in,en,en_83,0.0,139.0,139.0,139.0,1.0,1.0,0.0,0.0
1051,6.0,8.0,151.0,each,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,6.0,8.0,152.0,eye.,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,7.0,1.0,1.0,Wine,en,en_83,0.0,9.0,9.0,141.0,1.0,2.0,0.0,1.0
1054,7.0,1.0,2.0,tasting,en,en_83,0.0,264.0,264.0,264.0,1.0,1.0,0.0,0.0
1055,7.0,1.0,3.0,is,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,7.0,1.0,4.0,the,en,en_83,0.0,152.0,152.0,418.0,1.0,2.0,0.0,1.0
1057,7.0,1.0,5.0,sensory,en,en_83,0.0,171.0,171.0,421.0,1.0,2.0,0.0,1.0
1058,7.0,1.0,6.0,examination,en,en_83,0.0,183.0,183.0,414.0,1.0,2.0,0.0,1.0
1059,7.0,1.0,7.0,and,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,7.0,1.0,8.0,evaluation,en,en_83,0.0,179.0,179.0,179.0,1.0,1.0,0.0,0.0
1061,7.0,1.0,9.0,of,en,en_83,0.0,193.0,193.0,193.0,1.0,1.0,0.0,0.0
1062,7.0,1.0,10.0,wine.,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,7.0,2.0,11.0,While,en,en_83,0.0,252.0,252.0,252.0,1.0,1.0,0.0,0.0
1064,7.0,2.0,12.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,7.0,2.0,13.0,practice,en,en_83,0.0,172.0,172.0,172.0,1.0,1.0,0.0,0.0
1066,7.0,2.0,14.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,7.0,2.0,15.0,wine,en,en_83,0.0,182.0,405.0,405.0,2.0,2.0,1.0,0.0
1068,7.0,2.0,16.0,tasting,en,en_83,0.0,241.0,241.0,241.0,1.0,1.0,0.0,0.0
1069,7.0,2.0,17.0,is,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,7.0,2.0,18.0,as,en,en_83,0.0,288.0,288.0,288.0,1.0,1.0,0.0,0.0
1071,7.0,2.0,19.0,ancient,en,en_83,0.0,124.0,124.0,124.0,1.0,1.0,0.0,0.0
1072,7.0,2.0,20.0,as,en,en_83,0.0,300.0,300.0,300.0,1.0,1.0,0.0,0.0
1073,7.0,2.0,21.0,its,en,en_83,0.0,134.0,134.0,134.0,1.0,1.0,0.0,0.0
1074,7.0,2.0,22.0,"production,",en,en_83,0.0,137.0,137.0,404.0,1.0,2.0,0.0,1.0
1075,7.0,2.0,23.0,a,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,7.0,2.0,24.0,more,en,en_83,0.0,194.0,194.0,194.0,1.0,1.0,0.0,0.0
1077,7.0,2.0,25.0,formalized,en,en_83,0.0,237.0,237.0,237.0,1.0,1.0,0.0,0.0
1078,7.0,2.0,26.0,methodology,en,en_83,0.0,256.0,256.0,256.0,1.0,1.0,0.0,0.0
1079,7.0,2.0,27.0,has,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,7.0,2.0,28.0,slowly,en,en_83,0.0,203.0,203.0,203.0,1.0,1.0,0.0,0.0
1081,7.0,2.0,29.0,become,en,en_83,0.0,161.0,161.0,161.0,1.0,1.0,0.0,0.0
1082,7.0,2.0,30.0,established,en,en_83,0.0,188.0,188.0,188.0,1.0,1.0,0.0,0.0
1083,7.0,2.0,31.0,from,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,7.0,2.0,32.0,the,en,en_83,0.0,158.0,158.0,158.0,1.0,1.0,0.0,0.0
1085,7.0,2.0,33.0,late,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,7.0,2.0,34.0,middle,en,en_83,0.0,261.0,261.0,261.0,1.0,1.0,0.0,0.0
1087,7.0,2.0,35.0,ages,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,7.0,2.0,36.0,onwards.,en,en_83,0.0,218.0,609.0,609.0,2.0,2.0,1.0,0.0
1089,7.0,3.0,37.0,"Modern,",en,en_83,0.0,229.0,229.0,229.0,1.0,1.0,0.0,0.0
1090,7.0,3.0,38.0,professional,en,en_83,0.0,136.0,136.0,302.0,1.0,2.0,0.0,1.0
1091,7.0,3.0,39.0,wine,en,en_83,0.0,283.0,283.0,283.0,1.0,1.0,0.0,0.0
1092,7.0,3.0,40.0,tasters,en,en_83,0.0,218.0,218.0,218.0,1.0,1.0,0.0,0.0
1093,7.0,3.0,41.0,use,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,7.0,3.0,42.0,a,en,en_83,0.0,268.0,268.0,268.0,1.0,1.0,0.0,0.0
1095,7.0,3.0,43.0,constantly,en,en_83,0.0,172.0,172.0,172.0,1.0,1.0,0.0,0.0
1096,7.0,3.0,44.0,evolving,en,en_83,0.0,184.0,184.0,184.0,1.0,1.0,0.0,0.0
1097,7.0,3.0,45.0,specialized,en,en_83,0.0,210.0,210.0,210.0,1.0,1.0,0.0,0.0
1098,7.0,3.0,46.0,terminology,en,en_83,0.0,241.0,413.0,413.0,2.0,2.0,1.0,0.0
1099,7.0,3.0,47.0,which,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,7.0,3.0,48.0,is,en,en_83,0.0,154.0,154.0,154.0,1.0,1.0,0.0,0.0
1101,7.0,3.0,49.0,used,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,7.0,3.0,50.0,to,en,en_83,0.0,210.0,210.0,210.0,1.0,1.0,0.0,0.0
1103,7.0,3.0,51.0,describe,en,en_83,0.0,136.0,136.0,136.0,1.0,1.0,0.0,0.0
1104,7.0,3.0,52.0,the,en,en_83,0.0,120.0,120.0,120.0,1.0,1.0,0.0,0.0
1105,7.0,3.0,53.0,range,en,en_83,0.0,336.0,336.0,336.0,1.0,1.0,0.0,0.0
1106,7.0,3.0,54.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,7.0,3.0,55.0,perceived,en,en_83,0.0,119.0,119.0,371.0,1.0,2.0,0.0,1.0
1108,7.0,3.0,56.0,"flavors,",en,en_83,0.0,251.0,251.0,251.0,1.0,1.0,0.0,0.0
1109,7.0,3.0,57.0,aromas,en,en_83,0.0,274.0,274.0,274.0,1.0,1.0,0.0,0.0
1110,7.0,3.0,58.0,and,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,7.0,3.0,59.0,general,en,en_83,0.0,216.0,379.0,379.0,2.0,2.0,1.0,0.0
1112,7.0,3.0,60.0,characteristics,en,en_83,0.0,143.0,143.0,143.0,1.0,1.0,0.0,0.0
1113,7.0,3.0,61.0,of,en,en_83,0.0,228.0,228.0,228.0,1.0,1.0,0.0,0.0
1114,7.0,3.0,62.0,a,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,7.0,3.0,63.0,wine.,en,en_83,0.0,164.0,164.0,164.0,1.0,1.0,0.0,0.0
1116,7.0,4.0,64.0,In,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,7.0,4.0,65.0,recent,en,en_83,0.0,184.0,834.0,1091.0,3.0,4.0,1.0,1.0
1118,7.0,4.0,66.0,"years,",en,en_83,0.0,403.0,403.0,403.0,1.0,1.0,0.0,0.0
1119,7.0,4.0,67.0,results,en,en_83,0.0,185.0,185.0,323.0,1.0,2.0,0.0,1.0
1120,7.0,4.0,68.0,challenging,en,en_83,0.0,246.0,246.0,395.0,1.0,2.0,0.0,1.0
1121,7.0,4.0,69.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,7.0,4.0,70.0,reliability,en,en_83,0.0,114.0,313.0,313.0,2.0,2.0,1.0,0.0
1123,7.0,4.0,71.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,7.0,4.0,72.0,wine,en,en_83,0.0,412.0,412.0,412.0,1.0,1.0,0.0,0.0
1125,7.0,4.0,73.0,tasting,en,en_83,0.0,197.0,197.0,197.0,1.0,1.0,0.0,0.0
1126,7.0,4.0,74.0,in,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,7.0,4.0,75.0,both,en,en_83,0.0,280.0,280.0,280.0,1.0,1.0,0.0,0.0
1128,7.0,4.0,76.0,experts,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,7.0,4.0,77.0,and,en,en_83,0.0,258.0,258.0,258.0,1.0,1.0,0.0,0.0
1130,7.0,4.0,78.0,consumers,en,en_83,0.0,185.0,185.0,185.0,1.0,1.0,0.0,0.0
1131,7.0,4.0,79.0,have,en,en_83,0.0,219.0,219.0,219.0,1.0,1.0,0.0,0.0
1132,7.0,4.0,80.0,surfaced.,en,en_83,0.0,122.0,122.0,278.0,1.0,2.0,0.0,1.0
1133,7.0,5.0,81.0,For,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,7.0,5.0,82.0,"example,",en,en_83,0.0,238.0,238.0,238.0,1.0,1.0,0.0,0.0
1135,7.0,5.0,83.0,studies,en,en_83,0.0,173.0,173.0,173.0,1.0,1.0,0.0,0.0
1136,7.0,5.0,84.0,showed,en,en_83,0.0,114.0,114.0,114.0,1.0,1.0,0.0,0.0
1137,7.0,5.0,85.0,that,en,en_83,0.0,142.0,142.0,142.0,1.0,1.0,0.0,0.0
1138,7.0,5.0,86.0,people,en,en_83,0.0,348.0,348.0,348.0,1.0,1.0,0.0,0.0
1139,7.0,5.0,87.0,expect,en,en_83,0.0,101.0,101.0,603.0,1.0,3.0,1.0,1.0
1140,7.0,5.0,88.0,more,en,en_83,0.0,52.0,52.0,52.0,1.0,1.0,0.0,0.0
1141,7.0,5.0,89.0,expensive,en,en_83,0.0,257.0,257.0,257.0,1.0,1.0,0.0,0.0
1142,7.0,5.0,90.0,wine,en,en_83,0.0,182.0,182.0,182.0,1.0,1.0,0.0,0.0
1143,7.0,5.0,91.0,to,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,7.0,5.0,92.0,have,en,en_83,0.0,163.0,163.0,163.0,1.0,1.0,0.0,0.0
1145,7.0,5.0,93.0,more,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,7.0,5.0,94.0,desirable,en,en_83,0.0,234.0,234.0,234.0,1.0,1.0,0.0,0.0
1147,7.0,5.0,95.0,characteristics,en,en_83,0.0,153.0,153.0,153.0,1.0,1.0,0.0,0.0
1148,7.0,5.0,96.0,than,en,en_83,0.0,141.0,141.0,141.0,1.0,1.0,0.0,0.0
1149,7.0,5.0,97.0,less,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,7.0,5.0,98.0,expensive,en,en_83,0.0,170.0,170.0,170.0,1.0,1.0,0.0,0.0
1151,7.0,5.0,99.0,wine:,en,en_83,0.0,192.0,192.0,192.0,1.0,1.0,0.0,0.0
1152,7.0,5.0,100.0,When,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,7.0,5.0,101.0,tasters,en,en_83,0.0,156.0,156.0,156.0,1.0,1.0,0.0,0.0
1154,7.0,5.0,102.0,are,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,7.0,5.0,103.0,given,en,en_83,0.0,207.0,207.0,207.0,1.0,1.0,0.0,0.0
1156,7.0,5.0,104.0,wine,en,en_83,0.0,85.0,85.0,337.0,1.0,2.0,0.0,1.0
1157,7.0,5.0,105.0,that,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,7.0,5.0,106.0,they,en,en_83,0.0,207.0,207.0,207.0,1.0,1.0,0.0,0.0
1159,7.0,5.0,107.0,are,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,7.0,5.0,108.0,falsely,en,en_83,0.0,115.0,115.0,115.0,1.0,1.0,0.0,0.0
1161,7.0,5.0,109.0,told,en,en_83,0.0,170.0,170.0,170.0,1.0,1.0,0.0,0.0
1162,7.0,5.0,110.0,is,en,en_83,0.0,281.0,281.0,281.0,1.0,1.0,0.0,0.0
1163,7.0,5.0,111.0,expensive,en,en_83,0.0,175.0,175.0,546.0,1.0,3.0,0.0,1.0
1164,7.0,5.0,112.0,they,en,en_83,0.0,150.0,150.0,150.0,1.0,1.0,0.0,0.0
1165,7.0,5.0,113.0,virtually,en,en_83,0.0,176.0,176.0,330.0,1.0,2.0,0.0,1.0
1166,7.0,5.0,114.0,always,en,en_83,0.0,176.0,176.0,355.0,1.0,2.0,0.0,1.0
1167,7.0,5.0,115.0,report,en,en_83,0.0,162.0,162.0,162.0,1.0,1.0,0.0,0.0
1168,7.0,5.0,116.0,it,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,7.0,5.0,117.0,as,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,7.0,5.0,118.0,tasting,en,en_83,0.0,158.0,158.0,158.0,1.0,1.0,0.0,0.0
1171,7.0,5.0,119.0,better,en,en_83,0.0,148.0,148.0,148.0,1.0,1.0,0.0,0.0
1172,7.0,5.0,120.0,than,en,en_83,0.0,111.0,111.0,111.0,1.0,1.0,0.0,0.0
1173,7.0,5.0,121.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,7.0,5.0,122.0,very,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,7.0,5.0,123.0,same,en,en_83,0.0,112.0,329.0,329.0,2.0,2.0,1.0,0.0
1176,7.0,5.0,124.0,wine,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,7.0,5.0,125.0,when,en,en_83,0.0,201.0,201.0,201.0,1.0,1.0,0.0,0.0
1178,7.0,5.0,126.0,they,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,7.0,5.0,127.0,are,en,en_83,0.0,208.0,208.0,208.0,1.0,1.0,0.0,0.0
1180,7.0,5.0,128.0,told,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,7.0,5.0,129.0,that,en,en_83,0.0,146.0,146.0,146.0,1.0,1.0,0.0,0.0
1182,7.0,5.0,130.0,it,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,7.0,5.0,131.0,is,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,7.0,5.0,132.0,inexpensive.,en,en_83,0.0,258.0,258.0,258.0,1.0,1.0,0.0,0.0
1185,7.0,6.0,133.0,Other,en,en_83,0.0,153.0,153.0,153.0,1.0,1.0,0.0,0.0
1186,7.0,6.0,134.0,studies,en,en_83,0.0,232.0,232.0,232.0,1.0,1.0,0.0,0.0
1187,7.0,6.0,135.0,show,en,en_83,0.0,191.0,191.0,191.0,1.0,1.0,0.0,0.0
1188,7.0,6.0,136.0,that,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,7.0,6.0,137.0,tasters',en,en_83,0.0,171.0,319.0,319.0,2.0,2.0,1.0,0.0
1190,7.0,6.0,138.0,judgment,en,en_83,0.0,114.0,114.0,114.0,1.0,1.0,0.0,0.0
1191,7.0,6.0,139.0,can,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,7.0,6.0,140.0,be,en,en_83,0.0,133.0,133.0,133.0,1.0,1.0,0.0,0.0
1193,7.0,6.0,141.0,prejudiced,en,en_83,0.0,191.0,354.0,354.0,2.0,2.0,1.0,0.0
1194,7.0,6.0,142.0,by,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,7.0,6.0,143.0,knowing,en,en_83,0.0,96.0,96.0,297.0,1.0,2.0,0.0,1.0
1196,7.0,6.0,144.0,details,en,en_83,0.0,187.0,187.0,187.0,1.0,1.0,0.0,0.0
1197,7.0,6.0,145.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,7.0,6.0,146.0,a,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,7.0,6.0,147.0,"wine,",en,en_83,0.0,261.0,261.0,261.0,1.0,1.0,0.0,0.0
1200,7.0,6.0,148.0,such,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,7.0,6.0,149.0,as,en,en_83,0.0,210.0,210.0,210.0,1.0,1.0,0.0,0.0
1202,7.0,6.0,150.0,geographic,en,en_83,0.0,183.0,183.0,183.0,1.0,1.0,0.0,0.0
1203,7.0,6.0,151.0,"origin,",en,en_83,0.0,172.0,172.0,172.0,1.0,1.0,0.0,0.0
1204,7.0,6.0,152.0,"reputation,",en,en_83,0.0,161.0,161.0,161.0,1.0,1.0,0.0,0.0
1205,7.0,6.0,153.0,or,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,7.0,6.0,154.0,other,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,7.0,6.0,155.0,considerations.,en,en_83,0.0,310.0,626.0,626.0,2.0,2.0,1.0,0.0
1208,7.0,7.0,156.0,Objective,en,en_83,0.0,211.0,211.0,211.0,1.0,1.0,0.0,0.0
1209,7.0,7.0,157.0,wine,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,7.0,7.0,158.0,tasting,en,en_83,0.0,91.0,91.0,331.0,1.0,2.0,0.0,1.0
1211,7.0,7.0,159.0,therefore,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,7.0,7.0,160.0,requires,en,en_83,0.0,229.0,229.0,229.0,1.0,1.0,0.0,0.0
1213,7.0,7.0,161.0,the,en,en_83,0.0,201.0,201.0,201.0,1.0,1.0,0.0,0.0
1214,7.0,7.0,162.0,wine,en,en_83,0.0,173.0,173.0,173.0,1.0,1.0,0.0,0.0
1215,7.0,7.0,163.0,to,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,7.0,7.0,164.0,be,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,7.0,7.0,165.0,served,en,en_83,0.0,153.0,153.0,542.0,1.0,3.0,0.0,1.0
1218,7.0,7.0,166.0,blind,en,en_83,0.0,184.0,184.0,375.0,1.0,2.0,0.0,1.0
1219,7.0,7.0,167.0,–,en,en_83,0.0,157.0,157.0,157.0,1.0,1.0,0.0,0.0
1220,7.0,7.0,168.0,that,en,en_83,0.0,134.0,134.0,134.0,1.0,1.0,0.0,0.0
1221,7.0,7.0,169.0,"is,",en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,7.0,7.0,170.0,without,en,en_83,0.0,272.0,272.0,419.0,1.0,2.0,0.0,1.0
1223,7.0,7.0,171.0,the,en,en_83,0.0,160.0,160.0,160.0,1.0,1.0,0.0,0.0
1224,7.0,7.0,172.0,taster,en,en_83,0.0,244.0,244.0,244.0,1.0,1.0,0.0,0.0
1225,7.0,7.0,173.0,having,en,en_83,0.0,159.0,159.0,159.0,1.0,1.0,0.0,0.0
1226,7.0,7.0,174.0,seen,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,7.0,7.0,175.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,7.0,7.0,176.0,label,en,en_83,0.0,218.0,218.0,218.0,1.0,1.0,0.0,0.0
1229,7.0,7.0,177.0,or,en,en_83,0.0,108.0,108.0,108.0,1.0,1.0,0.0,0.0
1230,7.0,7.0,178.0,bottle,en,en_83,0.0,245.0,245.0,245.0,1.0,1.0,0.0,0.0
1231,7.0,7.0,179.0,shape.,en,en_83,0.0,212.0,212.0,212.0,1.0,1.0,0.0,0.0
1232,7.0,8.0,180.0,Blind,en,en_83,0.0,175.0,175.0,175.0,1.0,1.0,0.0,0.0
1233,7.0,8.0,181.0,tasting,en,en_83,0.0,267.0,267.0,267.0,1.0,1.0,0.0,0.0
1234,7.0,8.0,182.0,may,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,7.0,8.0,183.0,also,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,7.0,8.0,184.0,involve,en,en_83,0.0,168.0,168.0,168.0,1.0,1.0,0.0,0.0
1237,7.0,8.0,185.0,serving,en,en_83,0.0,148.0,148.0,148.0,1.0,1.0,0.0,0.0
1238,7.0,8.0,186.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,7.0,8.0,187.0,wine,en,en_83,0.0,128.0,128.0,128.0,1.0,1.0,0.0,0.0
1240,7.0,8.0,188.0,from,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,7.0,8.0,189.0,a,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,7.0,8.0,190.0,black,en,en_83,0.0,223.0,223.0,223.0,1.0,1.0,0.0,0.0
1243,7.0,8.0,191.0,wine,en,en_83,0.0,157.0,157.0,157.0,1.0,1.0,0.0,0.0
1244,7.0,8.0,192.0,glass,en,en_83,0.0,407.0,407.0,407.0,1.0,1.0,0.0,0.0
1245,7.0,8.0,193.0,to,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,7.0,8.0,194.0,mask,en,en_83,0.0,152.0,152.0,152.0,1.0,1.0,0.0,0.0
1247,7.0,8.0,195.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,7.0,8.0,196.0,color,en,en_83,0.0,147.0,147.0,147.0,1.0,1.0,0.0,0.0
1249,7.0,8.0,197.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,7.0,8.0,198.0,the,en,en_83,0.0,128.0,128.0,128.0,1.0,1.0,0.0,0.0
1251,7.0,8.0,199.0,wine.,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,8.0,1.0,1.0,Orange,en,en_83,0.0,247.0,247.0,247.0,1.0,1.0,0.0,0.0
1253,8.0,1.0,2.0,juice,en,en_83,0.0,127.0,127.0,127.0,1.0,1.0,0.0,0.0
1254,8.0,1.0,3.0,is,en,en_83,0.0,146.0,146.0,146.0,1.0,1.0,0.0,0.0
1255,8.0,1.0,4.0,a,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,8.0,1.0,5.0,liquid,en,en_83,0.0,177.0,177.0,177.0,1.0,1.0,0.0,0.0
1257,8.0,1.0,6.0,extract,en,en_83,0.0,188.0,188.0,374.0,1.0,2.0,0.0,1.0
1258,8.0,1.0,7.0,of,en,en_83,0.0,185.0,185.0,185.0,1.0,1.0,0.0,0.0
